"Summary report generated by run_summary.py, https://github.com/aekiss/run_summary"
report generated:,2020-12-17T10:15:44+11:00
control directory path:,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,git branch:,01deg_jra55v140_iaf_cycle3
output path:,/scratch/x77/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3
,Job Id,Run completion date,Exit Status,Timeout,Walltime Requested (hr),Walltime Used (hr),qsub_flags,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Failed jobs,Failed jobids,Queue,Service Units,SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages
,14135733,2020-12-05T18:23:18,0,False,4.0,2.15,-W umask=027,547,1972-10-01T00:00:00,1973-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output547,239.0,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart547,58.464,Andrew Kiss,,,normal,52219.2,,,,,,10864.639999999665,12144,,,0.14,1073.0273,2991.41,1068.95,"[150, 100]",sectrobin,18,15,,80,2,09d4db9711b74fadd43df0989772f77f0c614c50,2020-12-05 16:14:58 +1100,,
,14139148,2020-12-05T20:19:00,0,False,4.0,1.9169444444444443,-W umask=027,548,1973-01-01T00:00:00,1973-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output548,232.573,,,Andrew Kiss,,,normal,46558.75,,,,,,10649.599999999627,12144,,,0.068,463.738261,3166.78,482.67,"[150, 100]",sectrobin,18,15,,80,2,1a0c32375375339b80290f964373ca2399570c40,2020-12-05 18:24:39 +1100,,
,14141107,2020-12-05T22:14:40,0,False,4.0,1.9175,-W umask=027,549,1973-04-01T00:00:00,1973-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output549,233.208,,,Andrew Kiss,,,normal,46572.24,,,,,,10393.599999999627,12144,,,0.069,473.350407,3124.86,499.64,"[150, 100]",sectrobin,18,15,,80,2,170acad8e27116db90011c8022c47208050c7977,2020-12-05 20:20:21 +1100,,
,14142729,2020-12-06T00:21:46,0,False,4.0,2.1019444444444444,-W umask=027,550,1973-07-01T00:00:00,1973-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output550,235.949,,,Andrew Kiss,,,normal,51052.03,,,,,,10424.320000000298,12144,,,0.126,944.935048,3109.88,972.66,"[150, 100]",sectrobin,18,15,,80,2,2d1e8a93d0e8c80b923378f6cb8d836b616a4c1a,2020-12-05 22:16:18 +1100,,
,14144199,2020-12-06T02:20:26,0,False,4.0,1.9752777777777777,-W umask=027,551,1973-10-01T00:00:00,1974-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output551,240.417,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart551,58.497,Andrew Kiss,,,normal,47975.55,,,,,,10915.839999999851,12144,,,0.057,403.340952,3119.22,419.72,"[150, 100]",sectrobin,18,15,,80,2,887e6b43a11208c6796db02a1eb810fdb658ec3a,2020-12-06 00:22:44 +1100,,
,14146104,2020-12-06T04:15:00,0,False,4.0,1.9022222222222223,-W umask=027,552,1974-01-01T00:00:00,1974-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output552,233.774,,,Andrew Kiss,,,normal,46201.17,,,,,,10393.599999999627,12144,,,0.058,393.034258,3154.04,413.46,"[150, 100]",sectrobin,18,15,,80,2,b2e0d71e3cac835d67ca4889200c6cce7355eaad,2020-12-06 02:21:31 +1100,,
,14147228,2020-12-06T06:09:27,0,False,4.0,1.9030555555555555,-W umask=027,553,1974-04-01T00:00:00,1974-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output553,233.544,,,Andrew Kiss,,,normal,46221.41,,,,,,10393.599999999627,12144,,,0.059,397.296334,3131.08,414.06,"[150, 100]",sectrobin,18,15,,80,2,1ab310f54327a9712f42545a2ffe7410919c790e,2020-12-06 04:16:01 +1100,,
,14148272,2020-12-06T08:10:37,0,False,4.0,2.006388888888889,-W umask=027,554,1974-07-01T00:00:00,1974-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output554,235.021,,,Andrew Kiss,,,normal,48731.17,,,,,,10403.839999999851,12144,,,0.056,401.619404,3169.21,837.21,"[150, 100]",sectrobin,18,15,,80,2,4bc5000a65d4994cdcd2f7799571ec7e1db889ee,2020-12-06 06:11:00 +1100,,
,14149736,2020-12-06T10:06:49,0,False,4.0,1.9219444444444445,-W umask=027,555,1974-10-01T00:00:00,1975-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output555,239.223,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart555,58.478,Andrew Kiss,,,normal,46680.19,,,,,,10373.120000000112,12144,,,0.059,403.85022,3018.66,423.34,"[150, 100]",sectrobin,18,15,,80,2,3e222023b04e6b244f46717e7ebea2ae254fd0b2,2020-12-06 08:12:11 +1100,,
,14151710,2020-12-06T12:02:43,0,False,4.0,1.926388888888889,-W umask=027,556,1975-01-01T00:00:00,1975-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output556,232.989,,,Andrew Kiss,,,normal,46788.13,,,,,,10629.120000000112,12144,,,0.061,416.294633,3174.26,434.03,"[150, 100]",sectrobin,18,15,,80,2,842bad34a49d3a7c4b48237d6bddef2181a25222,2020-12-06 10:07:49 +1100,,
,14154849,2020-12-06T13:59:11,0,False,4.0,1.9305555555555556,-W umask=027,557,1975-04-01T00:00:00,1975-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output557,233.433,,,Andrew Kiss,,,normal,46889.33,,,,,,10393.599999999627,12144,,,0.068,470.618071,3172.32,488.72,"[150, 100]",sectrobin,18,15,,80,2,35398e8031fe444caeadd16faa84e903d06e5d07,2020-12-06 12:04:02 +1100,,
,14157929,2020-12-06T15:57:59,0,False,4.0,1.9641666666666666,-W umask=027,558,1975-07-01T00:00:00,1975-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output558,235.872,,,Andrew Kiss,,,normal,47705.68,,,,,,10403.839999999851,12144,,,0.067,469.156921,3093.5,486.55,"[150, 100]",sectrobin,18,15,,80,2,aeac8e28a6276365dd8013f8fde1d5f4ee8b2910,2020-12-06 14:00:50 +1100,,
,14161688,2020-12-06T17:56:12,0,False,4.0,1.9661111111111111,-W umask=027,559,1975-10-01T00:00:00,1976-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output559,240.357,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart559,58.482,Andrew Kiss,,,normal,47752.91,,,,,,10864.639999999665,12144,,,0.058,405.132466,3030.32,421.34,"[150, 100]",sectrobin,18,15,,80,2,444f163e84328aabc560c679d4ffa85d7cdf76ea,2020-12-06 15:58:58 +1100,,
,14165406,2020-12-06T19:53:49,0,False,4.0,1.9419444444444445,-W umask=027,560,1976-01-01T00:00:00,1976-04-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output560,235.988,,,Andrew Kiss,,,normal,47165.95,,,,,,10792.959999999963,12144,,,0.057,396.574184,3195.5,413.36,"[150, 100]",sectrobin,18,15,,80,2,b972233d351388df6f9bcee40a65b612760b501a,2020-12-06 17:57:57 +1100,,
,14168458,2020-12-06T22:02:35,0,False,4.0,2.133888888888889,-W umask=027,561,1976-04-01T00:00:00,1976-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output561,233.303,,,Andrew Kiss,,,normal,51827.89,,,,,,10577.919999999925,12144,,,0.155,1181.100939,3184.52,1129.49,"[150, 100]",sectrobin,18,15,,80,2,b58dcfecfc20f4673f2e1560a17233fcbeed55ca,2020-12-06 19:55:12 +1100,,
,14172400,2020-12-07T00:00:55,0,False,4.0,1.9622222222222223,-W umask=027,562,1976-07-01T00:00:00,1976-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output562,234.46,,,Andrew Kiss,,,normal,47658.45,,,,,,10557.44000000041,12144,,,0.057,401.065769,3153.65,415.78,"[150, 100]",sectrobin,18,15,,80,2,4c7127e26e3bbb39f5600514d0e25f45cfd7945a,2020-12-06 22:03:52 +1100,,
,14176937,2020-12-07T01:57:56,0,False,4.0,1.928611111111111,-W umask=027,563,1976-10-01T00:00:00,1977-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output563,238.727,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart563,58.481,Andrew Kiss,,,normal,46842.11,,,,,,10526.71999999974,12144,,,0.058,399.010912,3008.0,416.45,"[150, 100]",sectrobin,18,15,,80,2,1eecb95af15b6c909edd6dc842deeaa7d9722ad9,2020-12-07 00:02:53 +1100,,
,14180859,2020-12-07T03:51:22,0,False,4.0,1.8755555555555556,-W umask=027,564,1977-01-01T00:00:00,1977-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output564,233.187,,,Andrew Kiss,,,normal,45553.49,,,,,,10424.320000000298,12144,,,0.059,392.852554,3101.09,410.46,"[150, 100]",sectrobin,18,15,,80,2,9971048e95e62a55c5d871b0f292d640e8d30ed3,2020-12-07 01:59:26 +1100,,
,14184678,2020-12-07T05:47:07,0,False,4.0,1.9077777777777778,-W umask=027,565,1977-04-01T00:00:00,1977-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output565,233.042,,,Andrew Kiss,,,normal,46336.11,,,,,,10618.879999999888,12144,,,0.059,400.897174,3163.5,420.54,"[150, 100]",sectrobin,18,15,,80,2,bc33f07ec8dfc13a2bfb5446939f5d0630ebf351,2020-12-07 03:53:18 +1100,,
,14187785,2020-12-07T07:45:28,0,False,4.0,1.9569444444444444,-W umask=027,566,1977-07-01T00:00:00,1977-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output566,234.468,,,Andrew Kiss,,,normal,47530.27,,,,,,10506.240000000224,12144,,,0.062,430.182488,3120.72,432.19,"[150, 100]",sectrobin,18,15,,80,2,231f0a4ad4765077a321f8f6d5ac23201fce8341,2020-12-07 05:48:40 +1100,,
,14190928,2020-12-07T09:42:31,0,False,4.0,1.9452777777777779,-W umask=027,567,1977-10-01T00:00:00,1978-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output567,238.914,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart567,58.482,Andrew Kiss,,,normal,47246.91,,,,,,10649.599999999627,12144,,,0.06,412.978511,3038.78,431.64,"[150, 100]",sectrobin,18,15,,80,2,67170c5e5424abdfdaf30e9b2fe9593411e08ddf,2020-12-07 07:46:29 +1100,,
,14195475,2020-12-07T09:45:11,1,False,4.0,0.030555555555555555,,568,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,742.13,,,,,,911.5099999997765,12144,,,,,,,,,,,,,,594d126afeb9eff146d93e336113b40a9f4d9a06,2020-12-07 09:44:09 +1100,,
,14198602,2020-12-07T11:24:37,1,False,4.0,0.5386111111111112,,568,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,13081.79,,,,,,9973.759999999776,12144,,,,,,,,,,,,,,2b38cd0da4536065bca0d7fdfb0f666c97c1319c,2020-12-07 10:53:16 +1100,,
,14202508,2020-12-07T13:21:49,0,False,4.0,1.933888888888889,-W umask=027,568,1978-01-01T00:00:00,1978-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output568,233.27,,,Andrew Kiss,,,normal,46970.29,,,,,,9932.799999999814,12144,,,0.079,541.156691,3112.03,557.68,"[150, 100]",sectrobin,18,15,,80,2,2b38cd0da4536065bca0d7fdfb0f666c97c1319c,2020-12-07 10:53:16 +1100,,
,14212591,2020-12-07T15:29:47,0,False,4.0,2.1175,-W umask=027,569,1978-04-01T00:00:00,1978-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output569,232.615,,,Andrew Kiss,,,normal,51429.84,,,,,,10659.839999999851,12144,,,0.124,934.607922,3172.34,954.47,"[150, 100]",sectrobin,18,15,,80,2,2f726769d3956c2b1049b92f653290bfc18860d6,2020-12-07 13:23:24 +1100,,
,14221736,2020-12-07T17:40:54,0,False,4.0,2.1594444444444445,-W umask=027,570,1978-07-01T00:00:00,1978-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output570,234.72,,,Andrew Kiss,,,normal,52448.59,,,,,,10536.959999999963,12144,,,0.106,800.306365,3198.96,793.61,"[150, 100]",sectrobin,18,15,,80,2,d073b20123fbdde6ba17e3ba36a6c52a00c34fd3,2020-12-07 15:33:48 +1100,,
,14233763,2020-12-07T19:46:01,0,False,4.0,2.0641666666666665,-W umask=027,571,1978-10-01T00:00:00,1979-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output571,239.36,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart571,58.463,Andrew Kiss,,,normal,50134.48,,,,,,10506.240000000224,12144,,,0.075,551.954881,3024.39,573.69,"[150, 100]",sectrobin,18,15,,80,2,5437c6983c6a978794cdfdef5a90581da526fa3b,2020-12-07 17:42:54 +1100,,
,14242524,2020-12-07T21:47:45,0,False,4.0,2.0225,-W umask=027,572,1979-01-01T00:00:00,1979-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output572,234.39,,,Andrew Kiss,,,normal,49122.48,,,,,,10711.040000000037,12144,,,0.101,726.750929,3145.7,742.1,"[150, 100]",sectrobin,18,15,,80,2,8b49f287c94d93f88210e0386782fe5969ea9a17,2020-12-07 19:47:03 +1100,,
,14249103,2020-12-07T23:48:25,0,False,4.0,2.0075,-W umask=027,573,1979-04-01T00:00:00,1979-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output573,233.081,,,Andrew Kiss,,,normal,48758.16,,,,,,10690.55999999959,12144,,,0.057,426.423408,3413.27,425.42,"[150, 100]",sectrobin,18,15,,80,2,45aed9b714d3c3c3c29c869b68cca220e7e2128f,2020-12-07 21:48:53 +1100,,
,14255904,2020-12-08T01:50:30,0,False,4.0,2.013333333333333,-W umask=027,574,1979-07-01T00:00:00,1979-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output574,233.479,,,Andrew Kiss,,,normal,48899.84,,,,,,10874.879999999888,12144,,,0.057,403.400317,3209.13,417.88,"[150, 100]",sectrobin,18,15,,80,2,65c0de891c375300e08e1bdab6dc9c691c6151b9,2020-12-07 23:50:29 +1100,,
,14261875,2020-12-08T03:48:49,0,False,4.0,1.9633333333333334,-W umask=027,575,1979-10-01T00:00:00,1980-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output575,237.277,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart575,58.472,Andrew Kiss,,,normal,47685.44,,,,,,10536.959999999963,12144,,,0.059,413.161348,3101.0,429.54,"[150, 100]",sectrobin,18,15,,80,2,0fa2107f3d93c6f04e68c851a2ccad247098cf52,2020-12-08 01:51:43 +1100,,
,14267784,2020-12-08T05:44:38,0,False,4.0,1.9213888888888888,-W umask=027,576,1980-01-01T00:00:00,1980-04-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output576,234.902,,,Andrew Kiss,,,normal,46666.69,,,,,,10618.879999999888,12144,,,0.057,392.336175,3219.72,408.82,"[150, 100]",sectrobin,18,15,,80,2,3490d3d0e5ae5ee4e22deb74a1e23c569b44e4b1,2020-12-08 03:50:00 +1100,,
,14274283,2020-12-08T07:40:17,0,False,4.0,1.9172222222222222,-W umask=027,577,1980-04-01T00:00:00,1980-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output577,231.56,,,Andrew Kiss,,,normal,46565.49,,,,,,10967.040000000037,12144,,,0.06,412.04744,3191.12,429.56,"[150, 100]",sectrobin,18,15,,80,2,33f055d8b758582823b8e29301840f38cb8061b9,2020-12-08 05:45:55 +1100,,
,14278336,2020-12-08T09:39:56,0,False,4.0,1.9805555555555556,-W umask=027,578,1980-07-01T00:00:00,1980-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output578,233.491,,,Andrew Kiss,,,normal,48103.73,,,,,,10567.679999999702,12144,,,0.055,389.78543,3157.58,406.25,"[150, 100]",sectrobin,18,15,,80,2,af072f2c805ed51f6e91cff38f986e77abe17a3a,2020-12-08 07:42:07 +1100,,
,14283033,2020-12-08T11:37:29,0,False,4.0,1.945,-W umask=027,579,1980-10-01T00:00:00,1981-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output579,238.704,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart579,58.462,Andrew Kiss,,,normal,47240.16,,,,,,10414.080000000075,12144,,,0.059,410.134277,3045.92,426.68,"[150, 100]",sectrobin,18,15,,80,2,24a6c5aacece059dcf07f677b04ade83f39b6980,2020-12-08 09:41:27 +1100,,
,14290331,2020-12-08T13:39:37,0,False,4.0,2.025,-W umask=027,580,1981-01-01T00:00:00,1981-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output580,234.1,,,Andrew Kiss,,,normal,49183.2,,,,,,10434.55999999959,12144,,,0.086,617.870044,3133.3,636.26,"[150, 100]",sectrobin,18,15,,80,2,27da72aaf9c964b629f6ec57465e89d43c4e2c29,2020-12-08 11:38:44 +1100,,
,14294538,2020-12-08T15:35:43,0,False,4.0,1.8966666666666667,-W umask=027,581,1981-04-01T00:00:00,1981-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output581,232.036,,,Andrew Kiss,,,normal,46066.24,,,,,,10403.839999999851,12144,,,0.057,385.662827,3123.95,403.32,"[150, 100]",sectrobin,18,15,,80,2,9604182bec165ac25a59bb32a2c181edb0473efb,2020-12-08 13:42:34 +1100,,
,14300212,2020-12-08T17:36:36,0,False,4.0,2.0052777777777777,-W umask=027,582,1981-07-01T00:00:00,1981-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output582,234.475,,,Andrew Kiss,,,normal,48704.19,,,,,,10997.759999999776,12144,,,0.064,452.966503,3099.19,480.56,"[150, 100]",sectrobin,18,15,,80,2,8fd9d6ba720142838ec0cc845b02337e3319ddf1,2020-12-08 15:37:00 +1100,,
,14308381,2020-12-08T19:50:10,0,False,4.0,2.1775,-W umask=027,583,1981-10-01T00:00:00,1982-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output583,238.492,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart583,58.453,Andrew Kiss,,,normal,52887.12,,,,,,10874.879999999888,12144,,,0.146,1129.69379,3062.14,1138.3,"[150, 100]",sectrobin,18,15,,80,2,66d64c8baa5c91d0d4a4a12bcbedb4c50053f5d4,2020-12-08 17:40:17 +1100,,
,14311365,2020-12-08T21:48:34,0,False,4.0,1.956388888888889,-W umask=027,584,1982-01-01T00:00:00,1982-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output584,235.045,,,Andrew Kiss,,,normal,47516.77,,,,,,10772.480000000447,12144,,,0.068,469.500365,3129.37,453.8,"[150, 100]",sectrobin,18,15,,80,2,2e938d2452e3be4ccfa3cc35e13770e920967914,2020-12-08 19:52:03 +1100,,
,14313686,2020-12-08T23:52:46,0,False,4.0,2.0230555555555556,-W umask=027,585,1982-04-01T00:00:00,1982-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output585,233.273,,,Andrew Kiss,,,normal,49135.97,,,,,,10383.360000000335,12144,,,0.113,818.948902,3140.3,763.69,"[150, 100]",sectrobin,18,15,,80,2,8e9a9101335f3d41c0f71eeb27856911a74b23a9,2020-12-08 21:51:35 +1100,,
,14316528,2020-12-09T02:01:41,0,False,4.0,2.1125,-W umask=027,586,1982-07-01T00:00:00,1982-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output586,234.043,,,Andrew Kiss,,,normal,51308.4,,,,,,10997.759999999776,12144,,,0.109,824.207624,3168.03,817.78,"[150, 100]",sectrobin,18,15,,80,2,b49fa80616e1630bc685f3ea040c0305ff87d5b9,2020-12-08 23:55:47 +1100,,
,14318238,2020-12-09T03:25:33,1,False,4.0,1.3755555555555556,,587,,,,,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,,,,,Andrew Kiss,,,,33409.49,,,,,,10434.55999999959,12144,,,,,,,,,,,,,,3ca09b41a111f9bf37d2f2e20a0b1283234d2326,2020-12-09 02:03:47 +1100,,
,14326425,2020-12-09T12:03:18,0,False,4.0,2.4344444444444444,-W umask=027,587,1982-10-01T00:00:00,1983-01-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output587,238.392,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/restart587,58.449,Andrew Kiss,,,normal,59127.79,,,,,,10731.519999999553,12144,,,0.049,426.674867,3631.02,446.48,"[150, 100]",sectrobin,18,15,,80,2,d67ed6b47e942523b2703b108a6552e4d5730dda,2020-12-09 09:35:15 +1100,,
,14331034,2020-12-09T14:18:44,0,False,4.0,2.005,-W umask=027,588,1983-01-01T00:00:00,1983-04-01T00:00:00,,90.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output588,233.434,,,Andrew Kiss,,,normal,48697.44,,,,,,10711.040000000037,12144,,,0.074,520.619828,3131.61,500.66,"[150, 100]",sectrobin,18,15,,80,2,0f0ec03dce56a17d5e85958d28ac1ceac20efc13,2020-12-09 12:20:14 +1100,,
,14334454,2020-12-09T16:22:16,0,False,4.0,2.0366666666666666,-W umask=027,589,1983-04-01T00:00:00,1983-07-01T00:00:00,,91.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output589,232.209,,,Andrew Kiss,,,normal,49466.56,,,,,,10588.160000000149,12144,,,0.066,475.409766,3179.07,440.13,"[150, 100]",sectrobin,18,15,,80,2,9546b24c32437304c7cdadc09d874112c2c500d6,2020-12-09 14:21:30 +1100,,
,14340433,2020-12-09T18:20:49,0,False,4.0,1.9597222222222221,-W umask=027,590,1983-07-01T00:00:00,1983-10-01T00:00:00,,92.0,/home/156/aek156/payu/01deg_jra55v140_iaf_cycle3,/scratch/v45/aek156/access-om2/archive/01deg_jra55v140_iaf_cycle3/output590,233.419,,,Andrew Kiss,,,normal,47597.73,,,,,,10352.639999999665,12144,,,0.064,442.441411,3090.8,461.72,"[150, 100]",sectrobin,18,15,,80,2,0ab9c24f60341bc058702115b590d89ce66bfa64,2020-12-09 16:24:33 +1100,,
